PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
SEHA EMIRATES PHARMACY (DUBLIN),AUH,PHARMACY,EMIRATES SCHOOL DELMA STREET,VILLA 123BLOCK NO 37EAST,02-6397800,24.471,54.383
SIR BANIYAS CLINIC - SEHA,AUH,CLINIC,,BANI YAS   ABU DHABI,02-8070000,24.2767,52.6213
SIR BANIYAS CLINIC PHARMACY,AUH,PHARMACY,,BANIYAS  ABU DHABI,02-8070000,24.3114,52.5959
ETIHAD VISA SCREENING CENTER- SEHA,AUH,CLINIC,,ABUDHABI SEHA ABUDHABI,+971 2 410 2720,24.4442,54.6088
SEHA DIALYSIS SERVICES - AL WAGAN,AUH,CLINIC,OMAN STREET,(ADMINISTRATION OFFICES   2ND FLOOR,02-5012925,23.6372,55.5662
SELECT PHARMACY,AUH,PHARMACY,,NEAR LAL MARKET ZONE M10 MUSSAFAH  INDUSTRIAL AREA,02-5540446,24.3708,54.5068
SHAH AL HOSN PLQ,AUH,CLINIC,,ONSHORE  ONSHORE,02-6024518,22.9461,54.0796
SHAHAMA HEALTH CENTER-SEHA,AUH,CLINIC,SHAHAMA,SHAHAMA,02-5632599,24.5495,54.6833
SHAHAMA  HEALTH CTR PH-SEHA,AUH,PHARMACY,SHAHAMA,SHAHAMA,02-5632599,24.181,55.3325
SHAHEEN MEDICAL CENTER,AUH,CLINIC,,AHMED SULTAN MARTA AL HALAMI 1ST FLOOR MADINA ZAYED,02-6411345,24.4767,54.367
AL SHAMKHA HEALTHCARE CENTER-SEHA,AUH,CLINIC,AL SHAMKHA,AL SHAMKHA,02-8113811,24.3831,54.7081
AL SHAMKHA HEALTHCARE CTR PHARMACY-SEHA,AUH,PHARMACY,AL SHAMKHA,AL SHAMKHA,80050,24.3831,54.7081
DR. AHMED ABU SHARIA MEDICAL CENTER,AUH,CLINIC,26TH STREET,OPPOSITE BLOOD BANK,02-6674882,24.4652,54.3634
DAR AL SHIFAA PHARMACY BR2,AUH,PHARMACY,TARIF HIGHWAY,DALMA MALL,02-6900816/055-1038229,24.3332,54.5238
DAR AL SHIFA MEDICAL C (AUH)(ASTER),AUH,CLINIC,ELECTRA STREET,TOURIST CLUB AREA OFFICE # 137 MEZZANINE FLOOR AL NUWAIS BUILDING,02-6456100,24.4975,54.3795
SHROUQ AL SABAH MEDICAL CENTER,AUH,CLINIC,,209 BALADIYA STREET  AL AMERIYA,03-7801233,24.2579,55.7395
SILA HOSPITAL-SEHA,AUH,HOSPITAL,WESTERN REGION,WESTERN REGION,02-8835000,24.0455,51.7604
SKY COMMUNITY PHARMACY (CHS),AUH,PHARMACY,,GROUND FLR SUN &SKY TOWER BOUTIK MALL,02-6760880,24.4964,54.4075
SMART HEALTH PHARMACY,AUH,PHARMACY,,G03 NEAR PARCO HYPER MARKET LABOR CAMP 2 MAFRAQ  BANIYAS WEST,02-5851800,24.2594,54.6298
SMART PHARMACY,AUH,PHARMACY,,GF C31 55TH STREET MUSSAFAH,02-5592460,24.3405,54.5345
AL SAMHA HEALTH CENTER-SEHA,AUH,CLINIC,AL SAMHA,AL SAMHA,02-5620048,24.6809,54.7616
SMILE FACTORY DENTAL CENTRE LLC,AUH,DENTAL,17TH STREET,VILLA #54 BEHIND AL SHARQ MALL,02-5840409,24.3175,54.6255
SPANISH CENTER PHARMACY,AUH,PHARMACY,SPANISH MEDICAL CENTER,na,02-5460666,24.4618,54.3486
SPRUCE SUNGLASSES TRADING BR ABUDHABI,AUH,OPTICS,AL BAHYA OLD AL BAHYAH,EYEWA DEERFIELDS MALL 990AL RUBBAN ST AL BAHYA OLD AL BAHYAH,02-6673811,24.5245,54.6712
SPRUCE SUNGLASSES TRADING BR ABUDHABI 1,AUH,OPTICS,YAS ISLAND YSI,GRD FLR OPP WAITROSE EYEWA,02-4915756,24.488,54.6071
SPRUCE SUNGLASSES TRADING BR ABUDHABI 2,AUH,OPTICS,AL ZAHIYAH,LEVEL 2 OF ABU DHABI MALL,02-6328630,24.5135,54.3856
SPRUCE SUNGLASSES TRADING BR ABUDHABI 3,AUH,OPTICS,NDUSTRIAL CITY,FIRST FLR DALMA MALL,02-3097172,24.333,54.524
SPRUCE SUNGLASSES TRADING BR AD 4,AUH,OPTICS,BANI YAS,BAWABAT AL SHARQ ST,02-6276948,24.3122,54.6201
SPRUCE SUNGLASSES TRADING BR ABUDHABI 5,AUH,OPTICS,AL WAHDA MALL,UNIT # E 101 1ST LEVEL OLD,03-7615646,24.4703,54.3727
SPRUCE SUNGLASSES TRADING BR,AUH,OPTICS,MASDAR CITY CENTRE,MASDAR CITY CENTRE,02-6225826,24.4292,54.6201
STAR AL AHALIA MEDICAL CENTER (AHALIA),AUH,CLINIC,,BUILD. NO:- C76 NEAR TO GAYATHI MARKET TARIFF ROADGAYATHI,02-8119119,23.8483,52.8118
STAR AL AHALIA PHARMACY,AUH,PHARMACY,,BUILD. NO:- C76 NEAR TO GAYATHI MARKET TARIFF ROADGAYATHI,02-8119119,24.3772,52.8106
STAR MEDICAL CENTER LLC BRANCH- 1,AUH,CLINIC,,MUHAMMAD ALI SAMAD BLDG 26 MUSAFFAH SANAYYA NEAR MARQAB PH,02-5558081,24.3629,54.5236
SUPER CARE AL SALAM PHARMACY,AUH,PHARMACY,,C 231 MUSSAFFAH COMMERCIAL EAST  MUSSAFFAH,02-5528119,24.3188,54.538
SUPERCARE PHARMACY BR ABU DHABI 5,AUH,PHARMACY,,AL WAHDA MALL AL WAHDA MALL AREA AL ASALAH STREET,04-3504500,24.5265,54.3758
SUPERCARE PHARMACY-BRANCH OF ABU DHABI 2,AUH,PHARMACY,,DALMA MALL,02-6653350,24.3356,54.5243
SUPERCARE PHARMACY-BRANCH OF ABU DHABI 3,AUH,PHARMACY,,AL REEF COMMUNITY,02-5821044,24.4697,54.6755
SUPERCARE PHARMACY AL MUNEERA,AUH,PHARMACY,,SHOP-B106 AL RAHAH ST. AL MUNEERA ISLAND,04-3504500,24.4523,54.605
SUPERCARE PHARMACY YAS MALL,AUH,PHARMACY,,SHOP G039 YAS MALL AL ATAHRI ST YAS ISLAND,02-6220988,24.4891,54.6096
SWAT MEDICAL POLY CLINIC,AUH,CLINIC,,SWAT PHARMACY BLDG NEAR GULF GARDEN RESTAURANT SANAIYA,02-5550038,24.4539,54.3773
SWAT PHARMACY,AUH,PHARMACY,,NEAR GULF GARDEN M40 SANAIYA,02-5546799,24.4206,54.5321
SWEDISH MEDICAL CENTER PHARMACY LLC,AUH,PHARMACY,,VILLA # 1 OP KHALIDIA KHALID,02-6811122,24.4668,54.3358
TABIBAK MEDICAL CLINIC (GOLDEN HEALTH),AUH,CLINIC,Dhafra Area,na,02-6225566,23.7459,53.5079
AL TADAMON MEDICAL CENTRE,AUH,CLINIC,,ICAD RESIDENTIAL CITY OPPOSITE TO AL FARDAN EXCHANGE MUSSAFAH,02-5636799,24.3391,54.4892
TAHA PHARMACY,AUH,PHARMACY,ALFALAH STREET,FATIMA SUPERMARKET CENTRAL,02-6343447,24.4814,54.3721
TAJMEEL DENTAL CENTER LLC -BRANCH1(VPS),AUH,DENTAL,AL KARAMA MAIN ST,NEAR AL ROWDAH FAMILY CLINIC,02-6107897 / 800 825,24.4726,54.3688
TAJMEEL KIDS PARK MEDICAL CENTRE L.L.C.,AUH,CLINIC,,G FLOOR FUN ZONE EMIRATES PARK NEAR EMIRATES PARK ZOO AL SHAHAMA,02-5646500,24.5465,54.6741
TAJMEEL SPECIALIZED MEDICAL CENTER LLC,AUH,CLINIC,SHAHAMA ROAD,AL DAR HQ BUILDING,02-3047999,24.5603,54.6707
TAWAM REHABILITATION CENTER- SEHA,AUH,CLINIC,KHALIFA STREE,EASTERN  AL AIN REGION    CORNOR OF KHALIFA STREET,02-7642075,24.1958,55.6478
THE CHEMIST SHOP PHARMACY- SOLE PROPRIETORSHIP L.L.C.,AUH,PHARMACY,,VILLA836 OPP EMBASY CHINA ALMAHARBAH,02-4430440,24.4412,54.3712
AL THURAYYA PHARMACY (LANDMARK GRP),AUH,PHARMACY,NAJDA STREET,OPPOSITE SHABIYA POLICE STATIO JUMA SAAED HAREB BUILDING,02-6427827,24.4862,54.378
TOP CARE MEDICAL CENTRE,AUH,CLINIC,INDUSTRIAL CITY,NEAR FRESH & MORE HYPERMARKET,02-5500620/5500625,24.3394,54.4896
TOP CARE PHARMACY,AUH,PHARMACY,INDUSTTRICITY,BLOCK 13NEARBY TOPCARE MEDICAL CENTER,02-5500625,24.3395,54.4881
TOP CARE PHARMACY BRANCH 1,AUH,PHARMACY,,AL MADINA HYPERMARKET BLDG,02-5500620 02-6665131,24.3439,54.4908
SSMC TOWER PHARMACY,AUH,PHARMACY,AL MAFRAQ,GF SHEIK SHAKHBOUT,02-3146230,24.325,54.6135
TOWN LIFE PHARMACY LLC,AUH,PHARMACY,,UNIT NO RA18  OPP. ABU DHABI COOP,04-3441122,24.4969,54.3827
ULTRA CARE PHARMACY,AUH,PHARMACY,KARAMA STREET,NEAR KHALIFA HOSPITAL,02-4434700,24.4628,54.3701
UMM SHAIF SUPER COMPLEX (USSC)/ UMM SHAI,AUH,CLINIC,,DAS ISLAND  DAS ISLAND,02-6024518,25.1492,52.8782
UNIQUE ALAHALIA OPHTHALMOLOGY ONE DAY SU,AUH,DAY CARE,,DELMA STREET  AIRPORT ROAD,02-6262666,24.4639,54.3779
UNIQUE HEALTH CARE CLINIC L.L.C.,AUH,CLINIC,,AL-SARAB BUILDING NEAR UBL BANK MUSSAFFAH MUSSAFFAH,02-5755333,24.375,54.499
UNIQUE CARE PHARMACY,AUH,PHARMACY,,AHMED HAMD HAMEED ALSUWAIDI BLDG GROUND FLOOR 10 STREET (M13) MUSSAFFAH INDUSTRIAL AREA,02-5535582,24.3691,54.4966
UNIQUE AL AHALIA PHARMACY - BRANCH 2,AUH,PHARMACY,,DELMA STREET  AIRPORT ROAD,02-6410039,24.3349,54.5304
UNIVERSAL SPECIALTY MEDICAL CENTER L.L.C,AUH,CLINIC,,GF BLDG C150 SHABIYA MOHAMMED BIN ZAYED CITY ABU DHABI,02-5524425,24.3224,54.538
UNIVERSE PHARMACY LLC,AUH,PHARMACY,,C54 NEAR RICH AND FRESH MARKET,02-6327992,24.3209,54.537
UNIQUE AL AHALIA PHARMACY,AUH,PHARMACY,,SALAH ALAMRI BUILDING NEAR TO RED CRESENT ME-10MUSAFFAH,02-81119119,24.49,54.3594
UNIQUE AL AHALIA PHARMACY - BRANCH 1,AUH,PHARMACY,,RASHID AL HAMILI BUILDING NEAR TO RED CRESENT HAMDAN STREET,02 81119119,24.4791,54.3607
MEDICINA PHARMACY BRANCH 15,AUH,PHARMACY,,NEAR SKMC HOSPITAL AIRPORT ROAD AIRPORT ROAD,02-678 5127,24.4724,54.3723
UPPER ZAKUM CLINIC,AUH,CLINIC,,ABU DHABI,02-6023882,24.4982,54.3661
VENUS PHARMACY,AUH,PHARMACY,,GF BLDG C150 SHABIYA MOHAMMED BIN ZAYED CITY ABU DHABI,02-5524425,24.3205,54.5355
VISTA CARE SPECIALIZED CLINIC,AUH,CLINIC,,NEAR MADINATZAYD  AL DANAH,02-6263649,24.4894,54.367
VIVID PHARMACY LLC,AUH,PHARMACY,28TH ST,SHK FATIMA BINT MUBARAK SHOP 4,02-5546259,24.3405,54.5364
AL WAHDA MEDICAL CENTER,AUH,CLINIC,,MARYAM PHARMACY BUILDING HAZAA BIN ZAYED STREETDEFENCE DEFENCE ROAD,02-6418383,24.4712,54.371
AL WATHBA PHARMACY (JULPHAR GRP OF PHY),AUH,PHARMACY,BANIYAS STREET,BESIDE COOP SOCIETY,02-5831368,24.2875,54.6408
WAZIRUSTAN CLINIC LLC,AUH,CLINIC,,3RD FLOOR` MARKET AREA GHAYATHI,02-8741400,23.8423,52.8116
WELL CARE MEDICAL CENTER,AUH,CLINIC,ELECTRA STREET,ELECTRA STREET AL HAMRA PLAZA BLK A-01,6766000,24.4905,54.3718
WELL HEALTH MEDICAL CENTER,AUH,CLINIC,,AL NAHYAN CAMP VILLA MOHD AL MINHAL DEFENSE ROAD,02-6429393,24.4756,54.3839
WELLNESS PHARMACY LLC,AUH,PHARMACY,,BULIDING 111 DIHAN STREETMUROOR NEAR SHEIKH KHALIFAARABPAKSCL,02 642 2424,24.4432,54.3981
WELLNESS ONE DAY SURGERY CENTRE LLC,AUH,DAY CARE,,BUILDING111DIHAN STREET NEAR SHEIKHKHALIFAARABPAKSCHL MUROOR,02 6422424,24.4435,54.3981
WESTERN TOWERS AL AHLIA MEDICAL CENTRE,AUH,CLINIC,,SHOP NO 10 NEAR AL MAYA SUPER MARKET MZE19SANAYAMADINATH ZAYED,02-8119119,23.6629,53.7293
WHITE PHARMACY,AUH,PHARMACY,,AL SHURK MOSQUE AL QUNOUT 2 ST M16 MUSSAFFAH,02-5464365,24.4183,54.488
WESTERN TOWERS AL AHALIA PHARMACY,AUH,PHARMACY,,SHOP NO 10 TARIF LIVA ROAD MADINA ZAYED,02-81119119,23.6621,53.7269
YAS HEALTHCARE L.L.C,AUH,CLINIC,MUROOR STREET,FLR 2 DUSIT THANI COMPLEX OPP: AL JAZIRA STADIUM,02-3336907,24.4566,54.3956
YATEEM OPTICIAN,AUH,OPTICS,,CRYSTAL TOWER SHOWROOM IS SITUATED ON THE BA HAMDAN ROAD,02-6776222,24.4888,54.3619
YATEEM OPTICS BRANCH 1,AUH,OPTICS,,"UNIT NO. G-3, SW16, PARALLEL AVENUE TO 29TH STREET KHALIFA CITY A AIRPORT ROAD",02-6666402,24.398,54.5602
YATEEM OPTICIAN BRANCH 10,AUH,OPTICS,,SHOP NO. 21 LOCATED ON 1ST FLOOR SHANGRILLA - QARYAT AL BERRY,02-5581660,24.409,54.491
YATEEM OPTICIAN BRANCH-11,AUH,OPTICS,,SHOP LOCATED ON 1ST FLOOR SHOP NO. FF023 DALMA MALL,02-5516202,24.3328,54.524
YATEEM OPTICIAN BRANCH 13,AUH,OPTICS,,"UNIT NO. RA 063+062 GROUND FLOOR, BAWABAT AL SHARQ BANIYAS",02-5858786,24.3108,54.6206
YATEEM OPTICIAN- BRANCH 17,AUH,OPTICS,,"SHOP NO. 29 1ST FLOOR,RUWAIS MALL RUWAIS",02-8766622,24.0757,52.6718
YATEEM OPTICIAN BRANCH-3,AUH,OPTICS,KHALIFA ST.,AT GROUND FLOOR ATTIQ AL MAZROUI BLDG AL MANARA PH. KHALIFA STREET,02-6277022,24.4988,54.3606
YATEEM OPTICIAN BRANCH-5,AUH,OPTICS,,SHOP NO. B-51 ABU DHABI MALL TOURIST CLUB AREA,02-6451566,24.4961,54.3831
YATEEM OPTICIAN BRANCH-6,AUH,OPTICS,,SHOP LOCATED ON 1ST FLOOR END OF CORNICHE ROAD MARINA MALL,02-6818170,24.4767,54.3224
YATEEM OPTICALS - BRANCH 9,AUH,OPTICS,,SHOWROOM SITUATED IN UNIT 255 1ST FLOOR KHALIDIA MALL,02-6354999,24.4701,54.3517
YATEEM OPTICS BRANCH DALMA MALL,AUH,OPTICS,,OCCHIALI OPTICIAN SHOP NO. FF040 LOCATED ON 1ST DALMA MALL,02-5508633,24.3331,54.5239
YATEEM OPTICIAN BRANCH THE GALLERIA MALL,AUH,OPTICS,,11310 ( SU ) THE GALLERIA ALMARIYA ISLAND ABUDHABI GLOBAL MARKET SQUARE,02-6776447,24.5019,54.3908
YATEEM OPTICIAN BRANCH AL MUSHRIF MALL,AUH,OPTICS,,MUSHRIF MALL AIRPORT ROAD AL MUSHRIF AREA,02-8823228,24.434,54.4123
YATEEM OPTICS,AUH,OPTICS,,"MAYBACH SHOP NO. G-091 & G-092 YAS MALL,YAS ISLAND",02-5651444,24.4882,54.6071
YATEEM OPTICIAN- BRANCH,AUH,OPTICS,,SHOP IS SITUATED ON 1ST FLOOR FF 258 AL WAHDA MALL,02-4437460,24.4699,54.372
UMM AL DALKH CLINIC (ZADCO),AUH,CLINIC,,OFF SHORE  UMM AL DAKH OILFIELD,(+971) 2 70 71271,24.5584,54.3379
ZIRKU CLINIC (ZADCO),AUH,CLINIC,,OFF SHORE  ZIRKU ISLAND,02-6023882,24.9471,53.0607
AL ZAFARANAH FAMILY MEDICINE CLINIC-SEHA,AUH,CLINIC,AL KARAMA STREET,AL KARAMA STREET,02-7113790,24.4354,54.434
ZAFARANAH FAMILY MEDICINE CLINIC PH-SEHA,AUH,PHARMACY,AL KARAMA ROAD,AL KARAMA ROAD,02-7113790,24.4355,54.434
ZAKUM WEST SUPER COMPLEX CLINIC,AUH,CLINIC,,DAS ISLAND  DAS ISLAND,02-6024518,25.1484,52.8785
ZANBAQ AL MADINA PHARMACY L.L.C(NMCAUH),AUH,PHARMACY,,OPP ICAD RESIDENTIAL2 ICAD AREA40 MUSSAFAH,02-5504333,24.3461,54.4878
ZEST WELLNESS PHARMACY L.L.C-AUH,AUH,PHARMACY,AL RAWDA BUILDING,SHOP NO G 5,02-5823626,24.4657,54.3345
ZEST WELLNESS PH BR OF ABUDHABI 1,AUH,PHARMACY,THEYAB BIN EISSA ST,UNIT 07 & 08 WAITROSE CENTRE,02-5653462,24.4162,54.5661
ZIA MEDICAL CENTRE (ZIA),AUH,CLINIC,SHABIYA KHALIFA,ABOVE UAE EXCHANGE SECTOR ME12,02-5522201,24.324,54.531
ZIA PHARMACY (ZIA),AUH,PHARMACY,,OPP. SHABIA KHALIFA BRIDGE NEA SHABIYA KHALIFA SHABIYAH,02-5529220,24.3252,54.5313
AALIYAH MEDICAL CENTER (AAH),AJM,CLINIC,SHEIKH RASHID BIN HUMAID NUAIMI STREET,SHOP # 209-210 2ND FLOOR CITY MART BUILDING,06-7475599 / 7457755,25.4076,55.4436
ABDUL AZIZ MEDICAL CENTRE,AJM,CLINIC,,AL SALAM BUILDING  F BLOCK AL HAMIDIYA,06-7310722,25.396,55.5222
ACCESS PHARMACY - AJMAN (ASTER),AJM,PHARMACY,SHEIKH KHALIFA BIN ZAYED STREET,HARAMAIN SOUK NEAR TO EMIRATES GAS,06-7462102,25.3826,55.468
ACCESS MEDICAL CENTRE (ASTER),AJM,CLINIC,SHEIKH KHALIFA BIN ZAYED STREET,NEAR NESTO HYPERMARKET AL HAMRAIN SOUQ,06-7404771,25.3893,55.4607
ADVANCED MEDICAL CENTRE - AJMAN-KMC,AJM,CLINIC,SHEIKH RASHID BIN HUMAID STREET,FLAT # 2022ND FCITYMART BUILDING,06-7459969,25.4076,55.4436
AJMAN MEDICAL CENTRE LLC,AJM,CLINIC,,"AL ZAHRA BLDG 1ST FLOOR, NEW INDUSTRIAL 1 AR AJMAN",06-7430088,25.3834,55.4951
AJMAN SPECIALTY HOSPITAL,AJM,HOSPITAL,SHEIKH MAKTOUM BIN RASHID MAKTOUM STREET,NEAR NEW VEG AND FRUIT MARKET,06-7484999; 06-7052244,25.3924,55.4817
AL SANAIYA CLINIC (SANAIYA),AJM,CLINIC,HASSAN BIN HAITHAM ST,ABOVE METRO RESTAURANT,06-7484078,25.4343,55.5295
NEW SANAIYA PHARMACY AJMAN (SANAIYA),AJM,PHARMACY,,NXT BAGDAD SUPERMARKET,06-7434034,25.3792,55.4725
AL ADIL PHARMACY LLC,AJM,PHARMACY,,GROUND FLOOR BESIDE AJMAN MUROOR AL JURF,06-7450755,25.41,55.5097
ALAIN MEDICAL CENTER,AJM,CLINIC,,ALAINSUPERMARKETBUILDING AL NUIMIA AL NUIMIA,06-746661,25.3807,55.4589
ALAIN PHARMACY CENTER -LLC,AJM,PHARMACY,,ALAINSUPERMARKETBUILDING AL NUIMIA AL NUIMIA,06-7442542,25.3802,55.4588
AL BIRUNI PHARMACY LLC,AJM,PHARMACY,,GRAND MALL SHEIKH KHALIFA BIN ZAYED STRT RASHIDIYA 3,06-7432133,25.393,55.4386
AL BUSTAN MEDICAL CLINIC,AJM,CLINIC,,UAEEXCHANGEBUILDING NEAR CHINA MALL JURF,06-748822,25.4337,55.5271
AL DHUHA MEDICAL CENTRE,AJM,CLINIC,,NEARBY NISSAN SHOWROOM OPPOSITE AJMAN ONE TOWERS  SHAIKH RASHID BIN HUMAID ST RUMAILAH,06-740-5633,25.3966,55.4297
AL DURRA DENTAL CLINIC,AJM,DENTAL,,LEWARA BLDG. BLOCK A ROOM 105 1ST FLOOR AL BUSTAN,06-7313544,25.4125,55.4485
AL HEMAYA GENERAL CLINIC L.L.C,AJM,CLINIC,,1ST FLOOR AL HEMAYA GENERAL CL NEAR LULU EXCHANGE AL JURF,06-7498811,25.4339,55.5272
AL HEMAYA PHARMACY,AJM,PHARMACY,,1ST FLOOR AL HEMAYA GENERAL CL NEAR LULU EXCHANGE AL JURF,06-7498811,25.434,55.5269
ALIYA PHARMACY,AJM,PHARMACY,,SULTAN BUILDING  RAWDHA-3 RAWDHA,06-7317878,25.3767,55.4806
AL JABER OPTICAL CENTRE LLC BRANCH-AJMAN,AJM,OPTICS,,"SHOP NO. A23, GROUND FLOOR AJMAN CITY CENTRE",06-7432614,25.442,55.4694
AL JURF MEDICAL CENTER,AJM,CLINIC,,JURF 3 BLDG. 105 & 106 BESIDE MUROOR OPP. AJMAN UNIV AL JURF,06-7499766,25.41,55.5096
AL NUAIMIA PHARMACY,AJM,PHARMACY,,GROUNDFLOOR AL NUAIMIA STREET AL NUAIMIA,06-7467849,25.3856,55.4449
AL RAFI CLINIC,AJM,CLINIC,,DANEMCOMPLEX NEAR MUFLEHA SUPERMARKET JURF INDUSTRIAL AREA 2,06-7432844,25.4396,55.5494
AL RAFI PHARMACY,AJM,PHARMACY,,DANEMCOMPLEX NEAR MUFLEHA SUPERMARKET JURF INDUSTRIAL AREA 2,06-7432844,25.4397,55.5495
AL RAHA PHARMACY AJMAN,AJM,PHARMACY,,ALDURAHBUILDING NEW INDUSTRIAL AREA NUAIMA,06-74756,25.3792,55.4628
AL RUKN MEDICAL CENTER,AJM,CLINIC,AL ZAHEER STREET,"AJMAN BANK BLDG. , AL RASHIDIYA 3 ROOM 101-106 AL ZAHEER STREET AL RASHEDIYA3",06-748 2005,25.3997,55.4407
AL SAQER PHARMACY,AJM,PHARMACY,,MUSALLASOUQ  AL BUSTAN,06-7488329,25.4112,55.4446
AL SHIFA PHARMACY (AAH),AJM,PHARMACY,AL ZAHRA STREET,202/203 SHEIK FAIZAL BLDG AL HARAMAIN PERFUMES FACTORY,06-7481477 06-7457755,25.3989,55.4425
AL TALAL PHARMACY (S.P.S - LLC),AJM,PHARMACY,JURF,FLOOR #04,06-7417450,25.4309,55.5329
EVE PHARMACY,AJM,PHARMACY,,"PP. IMMIGRATION OFFIEC BACKSID SEAFLASH,JURF 2 JURF",06-7498042,25.4005,55.5037
AMINA HOSPITAL LLC (AAH),AJM,HOSPITAL,AL QUDS RD,BEHIND DREAMSEA DISCOUNT CENTR,06-7114444;7114433,25.4041,55.4413
AMINA MEDICAL CENTER LLC,AJM,CLINIC,,AMINA MEDICAL CENTRE BLGD BEHIND AJMAN UNIVERSITY AL JURF 1,06-7033778,25.4162,55.5043
ARABIAN PHARMACY (AAH),AJM,PHARMACY,SHEIKH AMMAR BIN HUMAID STREET,101 NEAR TRAFFIC&LICENCE DEPT,06-7417887 06-7457755,25.4291,55.5201
ASTER PH - AJMAN - ASTER(MOOPENS),AJM,PHARMACY,RASHIDIYA,COOPERATIVE SOCIETY SHOP NO 1,06-7496363,25.3951,55.454
ASTER MEDICAL CENTER( MOOPENS) AJMAN,AJM,CLINIC,SHEIKH KHALIFA BIN ZAYED STREET,OPP ADNOC PETROL STATION,06-7314799,25.3894,55.4611
ASTER PHARMACY 154,AJM,PHARMACY,,"AL AQAR TOWER 3 SHOP NO -27, RUMAILA-3 AJMAN CORNICHE",06-7314840,25.4093,55.4304
ASTER PHARMACY 159,AJM,PHARMACY,,"SHOP NO.5, AL MANAR TOWER, OPPOSITE HYUNDAI SHOWROOM CORNICHE ROAD,RASHEDIYA",06-7453226,25.3971,55.433
ASTER PHARMACY163 BR OF ASTER PHARMACIES,AJM,PHARMACY,,"SHOP NO.7, NESTO HYPERMARKET AL IMAM AL SHAFEE STREET HAMIDIYA 1",06-5461822,25.411,55.518
ASTER SPECIALIST MEDICAL CENTER,AJM,CLINIC,,"AL MANAR TOWER SHEIKH RASHID BIN HUMEED STRT AL SWAN, RASHIDIA-3, AJMAN",06-5308057,25.3986,55.4328
AURA MEDICAL CENTER L.L.C,AJM,CLINIC,,BEHIND AJMAN JURF JAIL JURF 2 INDUSTRAIL AREA AJMAN JURF,06-5265455,25.4428,55.5419
AURA PHARMACY LLC,AJM,PHARMACY,,BLDG. 1ST BEHIND AJMAN JURF JAIL AL JURF 2 INDUSTRIAL JURF,06-5265455,25.4566,55.5467
BAIT AL MAQDES PHARMACY LLC BRANCH 1,AJM,PHARMACY,,OASIS TOWER SHEIKH RASHID BIN SAEED STREET AL RASHIDIYA 1,06-5462162,25.3921,55.4596
BIN BAKHEET PHARMACY,AJM,PHARMACY,,SHOP NUM3DANAT BUILDING NEAR FEWA NEW INDUSTRIAL AREA,06-7314111,25.3887,55.4786
AL BUSTAN PHARMACY AJMAN (GHARAFA),AJM,PHARMACY,SHK RASHID STREET,AL BUSTAN BUILDING OPPOSITE MADINA POLICE STN,06-7447969,25.4094,55.4459
CITY MEDICAL CENTRE,AJM,CLINIC,RASHID BIN HUMAID ST,1060AL MADEENA TOWER,06-7441882,25.406,55.4418
CLINICA MEDICAL CENTER LLC,AJM,CLINIC,Al Ittihad St,13 FLAMINGO VILLAS AL EHIHAD ROAD AL ZORA,06-5619607,25.4245,55.4956
DENT CARE MEDICAL CENTER,AJM,CLINIC,,AL ANDALUS BLDG 2 5TH FLOOR SHEIK KHALIFA STREET AL RASHIDYA 3,06-7478910,25.3931,55.4369
ELAJ MEDICAL CENTRE,AJM,CLINIC,SHEIKH RASHID BIN HUMAID STREET,AJMAN FORT BUILDING,06-7418880,25.3955,55.4288
EMIRATES PHARMACY - AJMAN (AAH),AJM,PHARMACY,SH. RASHID NUAIMI STREET,AL SHAAB BUILDINGOPP KUWAITI HOSP,06-7474900,25.4086,55.4438
EMIRATES PRIVATE MEDICAL CENTER,AJM,CLINIC,,NUIMIYA BUILDINGEMIRATES GAS ROADNEW INDUSTRIAL AREAAJMAN,06-7486177,25.3793,55.4722
EVE MEDICAL CENTER L.L.C,AJM,CLINIC,,JASMIN BUILDING OPP NEW IMMIGRATION OFFICE AL JURF,06-7498042,25.4041,55.5073
FAMILY MEDICAL CLINIC (AAH),AJM,CLINIC,MUCTAM STREET HAMIDIYA MAIN ROAD,OFFICE # 04 & 05 GROUND FLOOR AL HUSSAINI BUILDING,06-7434800,25.3922,55.4942
FAMMED MEDICAL CENTER,AJM,CLINIC,,2ND FLR NESTO HYPERMARKET AL RASHIDIYA,06-7422127,25.3968,55.4529
ALFATAH PHAMACY-L.L.C.,AJM,PHARMACY,BURGER SHEI.,RAWDHA BLDG. 3 NEAR OXYGEN BURGER SHEIKH AMMAR STREET,06-746 7975,25.3866,55.5061
FIRST CARE PHARMACY,AJM,PHARMACY,USAMA BIN ZAID STREET,USAMA BIN ZAID STREET,06-7469831,25.2867,55.3256
GALAXY PHARMACY LLC,AJM,PHARMACY,,SHOP NO.3 - HORIZON TOWER D SHEIKH RASHID BIN ABDUL AZIZ S RASHEDIYA,06-7441886,25.3942,55.4543
AL GHARAFA MEDICAL CENTRE,AJM,CLINIC,SHEIKH ABDULLAH BIN RASHID NUAIMI STREET,3RD FLOORAL KARAMA PLAZ ABANK OF UMM AL QUWAIN BUILDING,06-7448322,25.4104,55.4438
THUMBAY HOSPITAL - AJMAN,AJM,HOSPITAL,AL NUAMIYA1,NEAR UNITED ARAB BANK SHEIKH JABER,06-7463333,25.3833,55.4626
