Index,match_method,zavis_id,zavis_name,zavis_url,zavis_city,zavis_category,zavis_address,zavis_phone,zavis_lat,zavis_lon,zavis_email,zavis_maps_url
390,phone,modern-family-clinic-l-l-c-branch-dubai,Modern Family Clinic,https://www.zavis.ai/directory/dubai/clinics/modern-family-clinic-l-l-c-branch-dubai,Dubai,clinics,"Al Barsha, Dusseldorf Business Point, Office #402 - البرشاء الأولى - البرشاء - دبي - United Arab Emirates",+971 4 334 3263,25.2440234,55.3089694,,"https://www.google.com/maps?q=25.2440234,55.3089694"
391,phone,modern-family-clinic-l-l-c-branch-dubai,Modern Family Clinic,https://www.zavis.ai/directory/dubai/clinics/modern-family-clinic-l-l-c-branch-dubai,Dubai,clinics,"Al Barsha, Dusseldorf Business Point, Office #402 - البرشاء الأولى - البرشاء - دبي - United Arab Emirates",+971 4 334 3263,25.2440234,55.3089694,,"https://www.google.com/maps?q=25.2440234,55.3089694"
392,phone,modern-family-clinic-l-l-c-branch-dubai,Modern Family Clinic,https://www.zavis.ai/directory/dubai/clinics/modern-family-clinic-l-l-c-branch-dubai,Dubai,clinics,"Al Barsha, Dusseldorf Business Point, Office #402 - البرشاء الأولى - البرشاء - دبي - United Arab Emirates",+971 4 334 3263,25.2440234,55.3089694,,"https://www.google.com/maps?q=25.2440234,55.3089694"
393,phone,g-m-g-medical-center-l-l-c-dubai,G M G Medical Center,https://www.zavis.ai/directory/dubai/clinics/g-m-g-medical-center-l-l-c-dubai,Dubai,clinics,GMG Medical center - Al Qouz Third - Al Quoz - Dubai - United Arab Emirates,+971 4 220 1918,25.1559071,55.246488,,"https://www.google.com/maps?q=25.1559071,55.246488"
394,name,khayber-medical-center-llc-dubai,Khayber Medical Center,https://www.zavis.ai/directory/dubai/clinics/khayber-medical-center-llc-dubai,Dubai,clinics,Al Buteen Building - Flat No 1 - Street # 33 Al Maktoum Hospital Rd - near Karachi Darbar Maktoum - Naif - Deira - Dubai - United Arab Emirates,+971 50 956 2511,25.271,55.3123,,"https://www.google.com/maps?q=25.271,55.3123"
395,,,,,,,,,,,,
396,,,,,,,,,,,,
397,phone,share-and-care-medical-center-l-l-c-dubai,Share And Care Medical Center,https://www.zavis.ai/directory/dubai/clinics/share-and-care-medical-center-l-l-c-dubai,Dubai,clinics,"Silicon Central, 92 Street, Nad Al Sheba, Dubai",+971 4 280 2088,25.1095504,55.3764197,,"https://www.google.com/maps?q=25.1095504,55.3764197"
398,phone,al-fahim-clinic-dubai,Al Fahim Clinic,https://www.zavis.ai/directory/dubai/clinics/al-fahim-clinic-dubai,Dubai,clinics,"165 Sheikha Sheikha Saeed, Al Souk Al Kabeer Street 7, Al Sabkha, Dubai",+971 4 226 7157,25.2684201,55.3031198,,"https://www.google.com/maps?q=25.2684201,55.3031198"
399,,,,,,,,,,,,
400,phone,dr-kamkar-medical-and-physiotherapy-center-dubai,Dr. Kamkar Medical and Physiotherapy Center,https://www.zavis.ai/directory/dubai/physiotherapy/dr-kamkar-medical-and-physiotherapy-center-dubai,Dubai,physiotherapy,"Remal Mall, Majan, Wadi Al Safa 3 - وادي الصفا 3 - Majan - دبي - United Arab Emirates",+971 4 334 1000,25.0876135,55.3132745,,"https://www.google.com/maps?q=25.0876135,55.3132745"
401,,,,,,,,,,,,
402,name,amber-clinics-llc-dubai,Amber Clinics,https://www.zavis.ai/directory/dubai/clinics/amber-clinics-llc-dubai,Dubai,clinics,"Rigga Business Centre, 26b Street 24, AL RIGGA, Dubai",+971 4 230 9100,25.264993,55.3211151,,"https://www.google.com/maps?q=25.264993,55.3211151"
403,,,,,,,,,,,,
404,phone,al-noor-polyclinic-al-satwa-br-of-amber-clinics-l-l-c-dubai,AL Noor Polyclinic AL Satwa,https://www.zavis.ai/directory/dubai/clinics/al-noor-polyclinic-al-satwa-br-of-amber-clinics-l-l-c-dubai,Dubai,clinics,"542 Al Otibah Str Al Bakitha Building, Al Hudaiba Street 35, Al Satwa, Dubai",+971 4 349 8100,25.2292183,55.2738692,,"https://www.google.com/maps?q=25.2292183,55.2738692"
405,,,,,,,,,,,,
406,phone,josephs-qusais-polyclinic-br-of-amber-clinics-l-l-c-dubai,Josephs Qusais Polyclinic,https://www.zavis.ai/directory/dubai/clinics/josephs-qusais-polyclinic-br-of-amber-clinics-l-l-c-dubai,Dubai,clinics,1 32b St - Al Qusais - Al Qusais 1 - Dubai - United Arab Emirates,+971 4 263 6767,25.2711696,55.3764441,,"https://www.google.com/maps?q=25.2711696,55.3764441"
407,phone,ascent-ent-speciality-centre-llc-dubai,Ascent ENT Speciality Centre,https://www.zavis.ai/directory/dubai/clinics/ascent-ent-speciality-centre-llc-dubai,Dubai,clinics,Saeed Al Thani Building - Sheikh Khalifa Bin Zayed St - Umm Hurair 1Bur - Umm Hurair 1 - Dubai - United Arab Emirates,+971 4 274 7000,25.2579474,55.307035,,"https://www.google.com/maps?q=25.2579474,55.307035"
408,name,l-l-h-medical-center-l-l-c-branch-dubai,L L H Medical Center,https://www.zavis.ai/directory/dubai/clinics/l-l-h-medical-center-l-l-c-branch-dubai,Dubai,clinics,"Roof Floor, The Town mall - Unit number : Shop 1 - Dubai Investment Park - 2 - Dubai - United Arab Emirates",+971 800 55,24.973599,55.207365,,"https://www.google.com/maps?q=24.973599,55.207365"
409,,,,,,,,,,,,
410,,,,,,,,,,,,
411,,,,,,,,,,,,
412,,,,,,,,,,,,
413,,,,,,,,,,,,
414,,,,,,,,,,,,
415,,,,,,,,,,,,
416,,,,,,,,,,,,
417,phone,fathima-medical-centre-fujairah,Fathima Medical Centre,https://www.zavis.ai/directory/fujairah/clinics/fathima-medical-centre-fujairah,Fujairah,clinics,"Flat-101 & 102, First Floor, Old Arab Bank Building Opposite Fathima Supermarket - شارع الشيخ زايد بن سلطان - صفد - الفجيرة - United Arab Emirates",+971 9 223 9946,,,,
418,name,emirates-medical-centre-fujairah,Emirates Medical Centre,https://www.zavis.ai/directory/fujairah/clinics/emirates-medical-centre-fujairah,Fujairah,clinics,Al kindi Road - Shk. Hamad Bin Abdullah Al Sharqi St - Safad - Fujairah - United Arab Emirates,+971 9 223 3199,,,,
419,name,al-ahli-medical-center-fujairah,AL Ahli Medical Center,https://www.zavis.ai/directory/fujairah/clinics/al-ahli-medical-center-fujairah,Fujairah,clinics,"1st FLOOR, HSBC BANK MIDDLE EAST LIMITED BUILDING - Hamad Bin Abdulla Rd - صفد - الفجيرة - United Arab Emirates",+971 9 222 0228,,,,
420,phone,eve-medical-centre-fujairah-fujairah,Eve Medical Centre Fujairah,https://www.zavis.ai/directory/fujairah/clinics/eve-medical-centre-fujairah-fujairah,Fujairah,clinics,Al Faseel Rd(E99) - beside Fujairah Youth Hostel - Al Faseel - Fujairah - United Arab Emirates,+971 9 228 7982,,,,
421,,,,,,,,,,,,
422,name,fujairah-port-medical-centre-fujairah,Fujairah Port Medical Centre,https://www.zavis.ai/directory/fujairah/clinics/fujairah-port-medical-centre-fujairah,Fujairah,clinics,59F4+V2M - Fujairah Oil Industry Zone - Fujairah - United Arab Emirates,+971 9 222 8007,,,,
423,,,,,,,,,,,,
424,name,al-sharq-medical-centre-dibba-fujairah,AL Sharq Medical Centre - Dibba,https://www.zavis.ai/directory/fujairah/clinics/al-sharq-medical-centre-dibba-fujairah,Fujairah,clinics,"Shaikh Mohammed Street, Near Dibba Municipality Dibba Al Fujairah - Al Rashidiyah - Fujairah - United Arab Emirates",+971 800 959,,,,
425,name,al-sharq-medical-centre-cosmomed-fujairah,AL Sharq Medical Centre - Cosmomed,https://www.zavis.ai/directory/fujairah/clinics/al-sharq-medical-centre-cosmomed-fujairah,Fujairah,clinics,Dibba Al-Fujairah - Wasit - Fujairah - United Arab Emirates,+971 9 204 8888,,,,
426,,,,,,,,,,,,
427,,,,,,,,,,,,
428,,,,,,,,,,,,
429,,,,,,,,,,,,
430,,,,,,,,,,,,
431,,,,,,,,,,,,
432,,,,,,,,,,,,
433,name,al-hudaibah-medical-center-ras-al-khaimah,AL Hudaibah Medical Center,https://www.zavis.ai/directory/ras-al-khaimah/clinics/al-hudaibah-medical-center-ras-al-khaimah,Ras Al Khaimah,clinics,QXXF+4W2 - Sheikh Saqr Bin Mohammed Al Qassimi Road (E 18 Road) - Al Hudeeba - Ras Al-Khaimah - United Arab Emirates,+971 7 222 2188,,,,
434,,,,,,,,,,,,
435,phone,derme-light-specialist-medical-centre-ras-al-khaimah,Derme Light Specialist Medical Centre,https://www.zavis.ai/directory/ras-al-khaimah/clinics/derme-light-specialist-medical-centre-ras-al-khaimah,Ras Al Khaimah,clinics,Specialist Medical Center - 88t - 6 Sheikh Mohamed Bin Salem Rd - Dahan - Ras Al Khaimah - United Arab Emirates,+971 7 233 2255,,,,
436,,,,,,,,,,,,
437,,,,,,,,,,,,
438,,,,,,,,,,,,
439,phone,alya-medical-center-ras-al-khaimah,Alya Medical Center,https://www.zavis.ai/directory/ras-al-khaimah/clinics/alya-medical-center-ras-al-khaimah,Ras Al Khaimah,clinics,LAMP ROUNDABOUT - near NESTO HYPERMARKET - Al Qussaidat - Ras Al Khaimah - United Arab Emirates,+971 7 244 1235,,,,
440,,,,,,,,,,,,
441,,,,,,,,,,,,
442,phone,alahlia-medical-centre-ras-al-khaimah,Alahlia Medical Centre,https://www.zavis.ai/directory/ras-al-khaimah/clinics/alahlia-medical-centre-ras-al-khaimah,Ras Al Khaimah,clinics,Al Jazaah Rd - Al Nakheel - Ras Al Khaimah - United Arab Emirates,+971 7 233 1533,,,,
443,phone,consultant-medical-centre-ras-al-khaimah,Consultant Medical Centre,https://www.zavis.ai/directory/ras-al-khaimah/clinics/consultant-medical-centre-ras-al-khaimah,Ras Al Khaimah,clinics,Al Riffa - Ras Al Khaimah - United Arab Emirates,+971 7 266 5652,,,,
444,,,,,,,,,,,,
445,,,,,,,,,,,,
446,phone,almdaoy-medical-centre-ras-al-khaimah,Almdaoy Medical Centre,https://www.zavis.ai/directory/ras-al-khaimah/clinics/almdaoy-medical-centre-ras-al-khaimah,Ras Al Khaimah,clinics,"Al Hamra Mall, Near To Food Court, First Level - Al Jazeera Al Hamra-Qaryat Al Hamra - Ras Al Khaimah - United Arab Emirates",+971 7 227 8308,,,,
447,,,,,,,,,,,,
448,,,,,,,,,,,,
449,phone,dr-mahmoud-hasaballa-clinic-ras-al-khaimah,DR. Mahmoud Hasaballa Clinic,https://www.zavis.ai/directory/ras-al-khaimah/clinics/dr-mahmoud-hasaballa-clinic-ras-al-khaimah,Ras Al Khaimah,clinics,"GF 02, Al Nakheel Building - near Al Hoot Super Market - النخيل - إمارة رأس الخيمة - United Arab Emirates",+971 7 236 4667,,,,
450,,,,,,,,,,,,
451,,,,,,,,,,,,
452,,,,,,,,,,,,
453,,,,,,,,,,,,
454,,,,,,,,,,,,
455,,,,,,,,,,,,
456,,,,,,,,,,,,
457,name,al-wahda-medical-centre-sharjah,AL Wahda Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-wahda-medical-centre-sharjah,Sharjah,clinics,"Tami-3 - Building, 1st Floor - Al Nahda St - Hay Al Nahda - Sharjah - United Arab Emirates",+971 6 525 9888,,,,
458,,,,,,,,,,,,
459,,,,,,,,,,,,
460,,,,,,,,,,,,
461,,,,,,,,,,,,
462,,,,,,,,,,,,
463,,,,,,,,,,,,
464,,,,,,,,,,,,
465,,,,,,,,,,,,
466,,,,,,,,,,,,
467,,,,,,,,,,,,
468,,,,,,,,,,,,
469,,,,,,,,,,,,
470,,,,,,,,,,,,
471,phone,al-dunia-medical-center-sharjah,AL Dunia Medical Center,https://www.zavis.ai/directory/sharjah/clinics/al-dunia-medical-center-sharjah,Sharjah,clinics,Muwaileh Commercial - Industrial Area - Sharjah - United Arab Emirates,+971 6 554 6644,25.3076878,55.4515532,,"https://www.google.com/maps?q=25.3076878,55.4515532"
472,phone,al-nahda-medical-center-sharjah,AL Nahda Medical Center,https://www.zavis.ai/directory/sharjah/clinics/al-nahda-medical-center-sharjah,Sharjah,clinics,Bukhara St - Hay Al Nahda - Sharjah - United Arab Emirates,+971 6 538 4466,25.3037845,55.3834048,,"https://www.google.com/maps?q=25.3037845,55.3834048"
473,,,,,,,,,,,,
474,,,,,,,,,,,,
475,name,al-afya-medical-centre-sharjah,AL Afya Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-afya-medical-centre-sharjah,Sharjah,clinics,Rolla Square - Al Ghumar - Al Ghuwair - Hay Al Gharb - Sharjah - United Arab Emirates,+971 6 579 6876,25.3555805,55.3909569,,"https://www.google.com/maps?q=25.3555805,55.3909569"
476,,,,,,,,,,,,
477,,,,,,,,,,,,
478,name,bristol-medical-centre-sharjah,Bristol Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/bristol-medical-centre-sharjah,Sharjah,clinics,128 Al Nahda St - Hay Al Nahda - Sharjah - United Arab Emirates,+971 55 223 3416,25.3003363,55.3731999,,"https://www.google.com/maps?q=25.3003363,55.3731999"
479,name,deepa-clinic-sharjah,Deepa Clinic,https://www.zavis.ai/directory/sharjah/clinics/deepa-clinic-sharjah,Sharjah,clinics,Sharjah,,,,,
480,,,,,,,,,,,,
481,,,,,,,,,,,,
482,,,,,,,,,,,,
483,,,,,,,,,,,,
484,,,,,,,,,,,,
485,,,,,,,,,,,,
486,,,,,,,,,,,,
487,name,al-burj-al-thahbi-medical-centre-l-l-c-sharjah,AL Burj AL Thahbi Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-burj-al-thahbi-medical-centre-l-l-c-sharjah,Sharjah,clinics,Almollah Building Room No 105 - 106 Industrial Area 3 - Industrial Areas - Industrial Area - Sharjah - United Arab Emirates,+971 50 502 9261,25.2985988,55.4107666,,"https://www.google.com/maps?q=25.2985988,55.4107666"
488,phone,dar-al-salam-medical-center-l-l-c-sp-sharjah,Dar AL Salam Medical Center,https://www.zavis.ai/directory/sharjah/clinics/dar-al-salam-medical-center-l-l-c-sp-sharjah,Sharjah,clinics,8C36+344 - Industrial Areas - Industrial Area - Sharjah - United Arab Emirates,+971 6 521 3535,25.3026417,55.4103374,,"https://www.google.com/maps?q=25.3026417,55.4103374"
489,,,,,,,,,,,,
490,name,al-afdal-medical-centre-sharjah,AL Afdal Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-afdal-medical-centre-sharjah,Sharjah,clinics,King Abdul Aziz - Road - المحطة - حي القاسمية - إمارة الشارقةّ - United Arab Emirates,+971 6 559 0007,25.3461571,55.3918557,,"https://www.google.com/maps?q=25.3461571,55.3918557"
491,phone,al-barakah-medical-clinic-sharjah,AL Barakah Medical Clinic,https://www.zavis.ai/directory/sharjah/clinics/al-barakah-medical-clinic-sharjah,Sharjah,clinics,Sharjah - Industrial Areas - Industrial Area - Sharjah - United Arab Emirates,+971 6 543 1763,25.3224653,55.404154,,"https://www.google.com/maps?q=25.3224653,55.404154"
492,,,,,,,,,,,,
493,phone,al-bustan-medical-centre-sharjah,AL Bustan Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-bustan-medical-centre-sharjah,Sharjah,clinics,Falaj Al Muala Road Al Dhaid طريق فلج المعلا - ثوبان - إمارة الشارقةّ - United Arab Emirates,+971 6 882 9924,,,,
494,,,,,,,,,,,,
495,,,,,,,,,,,,
496,name,al-darary-medical-centre-sharjah,AL Darary Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-darary-medical-centre-sharjah,Sharjah,clinics,شارع 68 - Industrial Areas - Industrial Area - Sharjah - United Arab Emirates,+971 52 390 0040,25.3189641,55.3991559,,"https://www.google.com/maps?q=25.3189641,55.3991559"
497,,,,,,,,,,,,
498,phone,antony-medical-centre-sharjah,Antony Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/antony-medical-centre-sharjah,Sharjah,clinics,Al Sharq St - Al Naba'a - Sharjah - United Arab Emirates,+971 6 563 0555,25.364562,55.393556,,"https://www.google.com/maps?q=25.364562,55.393556"
499,,,,,,,,,,,,
500,phone,al-sana-medical-centre-sharjah,AL Sana Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-sana-medical-centre-sharjah,Sharjah,clinics,Tufail Bin Al Hareth St - Al Nad - Hay Al Qasimiah - Sharjah - United Arab Emirates,+971 6 539 6566,,,,
501,name,al-naseem-medical-centre-llc-sharjah,AL Naseem Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-naseem-medical-centre-llc-sharjah,Sharjah,clinics,"Ground Floor, Shop - 19 Al Wahda St - Al Darari Commercial - Industrial Area 1 - Sharjah - United Arab Emirates",+971 6 569 1000,25.3205439,55.3884922,,"https://www.google.com/maps?q=25.3205439,55.3884922"
502,phone,bhatia-medical-centre-sharjah,Bhatia Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/bhatia-medical-centre-sharjah,Sharjah,clinics,"Al Arouba St,Bank Street - Al Shuwaiheen - Hay Al Gharb - Sharjah - United Arab Emirates",+971 6 575 3888,25.3588459,55.388193,,"https://www.google.com/maps?q=25.3588459,55.388193"
503,phone,bhatia-muwaileh-medical-centre-sharjah,Bhatia Muwaileh Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/bhatia-muwaileh-medical-centre-sharjah,Sharjah,clinics,Jassim 3 Building - Ground Floor - opposite Dubai Islamic Bank - Muwaileh Commercial - Industrial Area - Sharjah - United Arab Emirates,+971 6 557 8772,25.3075083,55.4598325,,"https://www.google.com/maps?q=25.3075083,55.4598325"
504,,,,,,,,,,,,
505,phone,dr-samir-abouzeid-medical-centre-sharjah,DR Samir Abouzeid Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/dr-samir-abouzeid-medical-centre-sharjah,Sharjah,clinics,Sharjah - Al Majaz District - Al Majaz - Sharjah - United Arab Emirates,+971 6 574 4664,,,,
506,name,abrahams-medical-centre-sharjah,Abrahams Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/abrahams-medical-centre-sharjah,Sharjah,clinics,Rolla Tower - شارع الزهراء - الغوير - حي الغرب - الشارقة - United Arab Emirates,+971 50 934 5595,25.3563619,55.3924765,,"https://www.google.com/maps?q=25.3563619,55.3924765"
507,phone,al-amumah-medical-center-sharjah,AL Amumah Medical Center,https://www.zavis.ai/directory/sharjah/clinics/al-amumah-medical-center-sharjah,Sharjah,clinics,shuwaiheen - Hay Al Gharb - Sharjah - United Arab Emirates,+971 6 566 7661,,,,
508,name,care-medical-centre-sharjah,Care Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/care-medical-centre-sharjah,Sharjah,clinics,8CPG+WR - Al Shahba - Mughaider Suburb - Sharjah - United Arab Emirates,+971 6 542 7327,25.3373125,55.4270625,,"https://www.google.com/maps?q=25.3373125,55.4270625"
509,,,,,,,,,,,,
510,,,,,,,,,,,,
511,name,good-health-specialized-medical-centre-sharjah,Good Health Specialized Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/good-health-specialized-medical-centre-sharjah,Sharjah,clinics,"Sana Building ,Ground Floor , Shop No 10 - New Al nahda - الدراري التجارية - المنطقة الصناعية - الشارقة - United Arab Emirates",+971 6 546 6160,25.3203686,55.3880772,,"https://www.google.com/maps?q=25.3203686,55.3880772"
512,,,,,,,,,,,,
513,,,,,,,,,,,,
514,,,,,,,,,,,,
515,,,,,,,,,,,,
516,,,,,,,,,,,,
517,name,aster-abu-tina-medical-center-sharjah,Aster Abu Tina Medical Center,https://www.zavis.ai/directory/sharjah/clinics/aster-abu-tina-medical-center-sharjah,Sharjah,clinics,"No 103, Sheikh Majid Bin Saud Al Qassmi Building - Al Sharq St - Bu Tena - Sharjah - United Arab Emirates",+971 4 440 0500,25.3753069,55.4013276,,"https://www.google.com/maps?q=25.3753069,55.4013276"
518,,,,,,,,,,,,
519,name,aster-muwaileh-medical-center-sharjah,Aster Muwaileh Medical Center,https://www.zavis.ai/directory/sharjah/clinics/aster-muwaileh-medical-center-sharjah,Sharjah,clinics,"Bin Tharyem - 8, Muwaileh - BH Street, Mohamed Bin Zayed Road, Muwaileh Near Masjid,New Muwaileh - 8F62+V55 - Muwaileh Commercial - Industrial Area - Sharjah - United Arab Emirates",+971 4 440 0500,25.310503,55.4509954,,"https://www.google.com/maps?q=25.310503,55.4509954"
520,,,,,,,,,,,,
521,,,,,,,,,,,,
522,phone,al-yamamah-medical-centre-sharjah,AL Yamamah Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-yamamah-medical-centre-sharjah,Sharjah,clinics,"Flat no 101&102, First floor, ENPI building, industrial area police station opposite to technical glass Company - Fourth Industrial St - Industrial Areas - Industrial Area - Sharjah - United Arab Emirates",+971 6 535 2160,25.2985968,55.4252298,,"https://www.google.com/maps?q=25.2985968,55.4252298"
523,,,,,,,,,,,,
524,phone,al-banna-medical-centre-sharjah,AL Banna Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-banna-medical-centre-sharjah,Sharjah,clinics,8C49+XMQ - Industrial Areas - Industrial AreaIndustrial Area 3 - Sharjah - United Arab Emirates,+971 6 532 7228,25.307463,55.419234,,"https://www.google.com/maps?q=25.307463,55.419234"
525,phone,alnoor-alnahda-poly-clinic-l-l-c-sharjah,Alnoor Alnahda Poly Clinic,https://www.zavis.ai/directory/sharjah/clinics/alnoor-alnahda-poly-clinic-l-l-c-sharjah,Sharjah,clinics,Tiger Building - Ground floor - Al Nahda St - near Quick Supermarket - Hay Al Nahda - Al Qadisiya - Sharjah - United Arab Emirates,+971 6 537 6969,25.3002939,55.3793546,,"https://www.google.com/maps?q=25.3002939,55.3793546"
526,phone,al-shifa-al-khaleeji-medical-centre-sharjah,AL Shifa AL Khaleeji Medical Centre,https://www.zavis.ai/directory/sharjah/clinics/al-shifa-al-khaleeji-medical-centre-sharjah,Sharjah,clinics,Caterpillar Road - Second Industrial St - Industrial Area 2 - Industrial Area - Sharjah - United Arab Emirates,+971 6 532 8558,25.3112169,55.406747,,"https://www.google.com/maps?q=25.3112169,55.406747"
